OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;ELY-keskus;Maakunta;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi_nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Liikennevalot;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila?;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminnallinen luokka;Rautatie;Taajama;KVL;KVL raskas;Näkemäprosentti yli 150;Näkemäprosentti yli 300;Näkemäprosentti yli 450;Näkemän pituus
612022;Väylävirasto;7036/1/4091;0;7036;1;4091;286860;6962170;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Seinäjoki;HAMARINTIE, TORALAN KOHTA;2022;3;kohtaaminen kaarteessa;21;Ei henkilövahinkoja;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, märkä;tie valaistu;4;pilvipouta;80;;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;false;2 989;177;99;92;76;
612023;Väylävirasto;3022/2/5102;1;3022;2;5102;320652;6819398;Pirkanmaan ELY;Pirkanmaa;Pirkkala;NAISTENMATKANTIE X KAUPPIAANKATU;2022;3;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ke;jäinen;tie valaistu;1;kirkas;50;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;true;7 022;285;98;59;16;
612024;Kunta;;;;;;535966;7123700;Pohjois-Pohjanmaan ELY;Kainuu;Kajaani;VALONKATU X AHONTIE;2022;3;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;0;kääntymisonnettomuus;;false;false;ajorata;muu risteys;ke;jäinen;päivänvalo;4;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612025;Väylävirasto;2/50/47;0;2;50;47;212777;6835880;Varsinais-Suomen ELY;Satakunta;Pori;HARRY GULLICHSENINTIE X MÄNTYLUODONTIE;2022;3;kääntyminen oikealle toisen eteen tai kylkeen;50;Loukkaantumiseen johtanut;2;risteämisonnettomuus;;true;false;ajorata;linjaonnettomuus;ke;jäinen;hämärä;0;pilvipouta;80;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;97;88;
612026;Väylävirasto;3/101/6033;1;3;101;6033;383496;6679975;Uudenmaan ELY;Uusimaa;Helsinki;HÄMEENLINNANVÄYLÄ X KANNELTIE;2022;3;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;true;false;ajorata;linjaonnettomuus;ke;paljas, märkä;päivänvalo;3;kirkas;80;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;95;72;39;
612027;Väylävirasto;4/116/3419;1;4;116;3419;418132;6741314;Uudenmaan ELY;Päijät-Häme;Orimattila;VALTATIE 4;2022;3;törmäys oik. reunassa olevaan pysäköityyn ajon.;91;Loukkaantumiseen johtanut;3;muu onnettomuus;;true;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;3;kirkas;100;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
612028;Kunta;;;;;;382064;6685721;Uudenmaan ELY;Uusimaa;Vantaa;VANTAANKOSKENTIE X MARTINKYLÄNTIE;2022;3;jk ylitti muutoin ajorataa suojatien ulkopuolella;71;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;to;paljas, märkä;päivänvalo;3;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612029;Väylävirasto;784376;0;18;7;4047;275021;6983888;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Seinäjoki;VT 18 YLISTARONTIE;2022;3;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;?2;kirkas;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;99;99;79;
612030;Kunta;;;;;;393891;6679195;Uudenmaan ELY;Uusimaa;Helsinki;KONTULANTIE 22;2022;3;kaistanvaihto vasemmalle;3;Ei henkilövahinkoja;2;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;3;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612031;Väylävirasto;18739/1/562;0;18739;1;562;423413;7229016;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Jokelantie x Mirjantie;2022;3;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;to;jäinen;päivänvalo;?4;kirkas;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;false;2 047;47;85;31;18;
612032;Väylävirasto;1110186;1;1;8;4939;355089;6686970;Uudenmaan ELY;Uusimaa;Vihti;TARVONTIE;2022;3;muu peräänajo liikkuvaan ajoneuvoon;7;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;;true;false;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;?1;kirkas;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;86;55;
612033;Väylävirasto;13005/1/606;0;13005;1;606;223285;6832762;Varsinais-Suomen ELY;Satakunta;Pori;LYTTYLÄNTIE;2022;3;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;muu risteys;to;paljas, kuiva;päivänvalo;1;kirkas;60;;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;false;1 086;45;;;;
612034;Väylävirasto;18/35/2472;0;18;35;2472;377527;6939974;Keski-Suomen ELY;Keski-Suomi;Multia;VÄÄTÄISKYLÄNTIE 2159;2022;3;kohtaaminen kaarteessa;21;Ei henkilövahinkoja;4;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;1;pilvipouta;80;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;87;40;21;173
612035;Kunta;;;;;;387874;6673957;Uudenmaan ELY;Uusimaa;Helsinki;ITÄVÄYLÄ, REDI (ITÄÄN MENEVÄT KAISTAT);2022;3;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;?5;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612036;Väylävirasto;561/1/4495;0;561;1;4495;488786;7011826;Pohjois-Savon ELY;Pohjois-Savo;Pielavesi;PIELAVEDENTIE X PAJATIE;2022;3;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Loukkaantumiseen johtanut;2;risteämisonnettomuus;;false;false;ajorata;STOP-merkki;to;luminen;päivänvalo;0;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 393;139;100;84;22;
612037;Kunta;;;;;;371829;6675534;Uudenmaan ELY;Uusimaa;Espoo;Sunankaari;2022;3;kohtaaminen kaarteessa;21;Ei henkilövahinkoja;0;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;5;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612038;Kunta;;;;;;429503;7211672;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Kasarmintie;2022;3;muu samat ajosuunnat, ei kääntymistä;9;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;to;jäinen;päivänvalo;?2;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612039;Kunta;;;;;;426366;6761273;Uudenmaan ELY;Päijät-Häme;Lahti;HÄMEENLINNANTIE;2022;3;kylkikosketus;4;Ei henkilövahinkoja;0;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, märkä;päivänvalo;0;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612040;Väylävirasto;24/1/219;0;24;1;219;431585;6761893;Uudenmaan ELY;Päijät-Häme;Lahti;HOLMAN KYMIJÄRVEN MAANTIE;2022;3;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;toiminnassa;true;false;ajorata;liikennevalot;to;ajourat paljaat;tie valaistu;?2;pilvipouta;50;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;97;71;30;
612041;Väylävirasto;170/11/3723;0;170;11;3723;428684;6698658;Uudenmaan ELY;Uusimaa;Porvoo;LOVIISANTIE X VALTATIE 7;2022;3;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;kärkikolmio;to;paljas, kuiva;päivänvalo;8;kirkas;60;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;5 739;343;99;59;34;
612042;Väylävirasto;101/4/2882;1;101;4;2882;381202;6679230;Uudenmaan ELY;Uusimaa;Helsinki;KEHÄ 1;2022;3;peräänajo jarruttavaan ajoneuvoon;6;Loukkaantumiseen johtanut;6;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, märkä;päivänvalo;3;pilvipouta;80;Tieto puuttuu;kestopäällyste;Ise;Seututie;Ei tasoristeystä;false;;;90;42;10;
612043;Kunta;;;;;;368742;6671130;Uudenmaan ELY;Uusimaa;Espoo;KIVENLAHDENTIE X HÖYRYLAIVANTIE;2022;3;kylkikosketus;4;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;muu risteys;to;jäinen;tie valaistu;?1;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612044;Kunta;;;;;;220458;6828210;Varsinais-Suomen ELY;Satakunta;Pori;VÄHÄRAUMANTIE;2022;3;jalankulkija suojatiellä risteyksen jälkeen;61;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;;false;false;suojatie;kärkikolmio;to;paljas, märkä;päivänvalo;4;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612045;Väylävirasto;75/3/2563;0;75;3;2563;541567;7000860;Pohjois-Savon ELY;Pohjois-Savo;Siilinjärvi;Tie 75 pajukoski;2022;3;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, märkä;päivänvalo;0;kirkas;80;;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;;;100;59;34;
612046;Väylävirasto;45/1/3722;2;45;1;3722;386017;6676983;Uudenmaan ELY;Uusimaa;Helsinki;LIIKENNEVALOT VAAKALINNUNTIEN JA TUUSULA;2022;2;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;toiminnassa;false;false;ajorata;liikennevalot;su;;tie valaistu;?1;kirkas;50;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;true;;;;;;
612048;Väylävirasto;22028/12/623;0;22028;12;623;244874;6712914;Varsinais-Suomen ELY;Varsinais-Suomi;Kaarina;Turun Kehätie X Hämeentie;2022;3;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;3;peräänajo-onnettomuus;toiminnassa;false;false;eritasoliittymän ramppi;liikennevalot;to;paljas, märkä;päivänvalo;3;kirkas;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
612049;Väylävirasto;1744470;0;11;3;6676;310498;6823696;Pirkanmaan ELY;Pirkanmaa;Nokia;PORINTIE;2022;3;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;?2;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;85;56;
612050;Kunta;;;;;;390802;6674765;Uudenmaan ELY;Uusimaa;Helsinki;HIIHTOMÄENTIE 14;2022;3;jalankulkija suojatiellä ennen risteystä;60;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;suojatie;kärkikolmio;to;paljas, kuiva;päivänvalo;4;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612051;Kunta;;;;;;432526;6899462;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;MYLLYJÄRVENTIE;2022;3;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;;true;false;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;2;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612052;Kunta;;;;;;429862;7209066;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Joutsentie X Merikotkantie;2022;3;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;0;peräänajo-onnettomuus;;false;false;ajorata;liikennevalot;to;;päivänvalo;?1;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612053;Väylävirasto;13/205/374;0;13;205;374;470123;6887876;Pohjois-Savon ELY;Etelä-Savo;Kangasniemi;JYVÄSKYLÄNTIE;2022;3;eläinonnettomuus;90;Kuolemaan johtanut;3;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);?6;kirkas;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;98;71;
612054;Väylävirasto;1/14/3497;2;1;14;3497;330599;6692265;Uudenmaan ELY;Uusimaa;Lohja;VT 1 HELSINKI-TURKU MOOTTORITIE;2022;3;kaistanvaihto oikealle;2;Loukkaantumiseen johtanut;2;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;1;kirkas;100;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
612055;Väylävirasto;21852/919/350;0;21852;919;350;386463;6680383;Uudenmaan ELY;Uusimaa;Helsinki;KEHÄ I;2022;3;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;eritasoliittymän ramppi;linjaonnettomuus;pe;paljas, märkä;päivänvalo;?1;kirkas;80;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;3 813;373;;;;
612056;Väylävirasto;627/9/6314;0;627;9;6314;425142;6932708;Keski-Suomen ELY;Keski-Suomi;Uurainen;Häkintie;2022;3;kohtaaminen suoralla;20;Ei henkilövahinkoja;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;jäinen;pimeä (valaisematon);?11;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;957;96;71;24;5;
612057;Kunta;;;;;;635903;6947686;Pohjois-Savon ELY;Pohjois-Karjala;Joensuu;AURINKOTUULENTIE X ITÄTUULENTIE;2022;2;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;su;luminen;pimeä (valaisematon);?4;raesade;30;;muu;;;Ei tasoristeystä;true;;;;;;
612058;Kunta;;;;;;397167;6704978;Uudenmaan ELY;Uusimaa;Järvenpää;Sipoontie x Vanha yhdystie;2022;3;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;paljas, märkä;päivänvalo;2;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612059;Väylävirasto;582/6/1707;0;582;6;1707;538874;7031317;Pohjois-Savon ELY;Pohjois-Savo;Lapinlahti;Pellonpää, tie-582;2022;3;ohitus;0;Ei henkilövahinkoja;3;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;luminen;päivänvalo;?3;kirkas;60;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 040;59;91;27;2;92
612060;Väylävirasto;847/4/1294;1;847;4;1294;427034;7215507;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;LINNANMAANTIE;2022;3;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;jäinen;tie valaistu;?11;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;true;9 607;310;96;69;34;
612061;Väylävirasto;14074/1/2105;0;14074;1;2105;412097;6769247;Uudenmaan ELY;Päijät-Häme;Hollola;ISOMYLLYNTIE X HAMMONTIE;2022;3;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Loukkaantumiseen johtanut;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;jäinen;päivänvalo;?2;kirkas;60;;kestopäällyste;II;Yhdystie;Ei tasoristeystä;false;412;13;;;;
612062;Kunta;;;;;;497579;6710774;Kaakkois-Suomen ELY;Kymenlaakso;Kotka;HIIDENKIRNUNTIE X RISTINKALLIONTIE;2022;3;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;paljas, märkä;päivänvalo;?1;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612063;Kunta;;;;;;439490;7374988;Lapin ELY;Lappi;Rovaniemi;Teollisuustie x vasaratie;2022;3;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;jäinen;päivänvalo;?4;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612064;Kunta;;;;;;277843;7051576;Etelä-Pohjanmaan ELY;Pohjanmaa;Nykarleby;TOPELIUSESPLANADEN X BANKGATAN;2022;3;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;tasa-arvo;pe;jäinen;päivänvalo;?2;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612065;Väylävirasto;2436396;0;8570;8;15;508097;7274568;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Pudasjärvi;SARAKYLÄNTIE 2730;2022;3;kääntyminen oik. vastaantulevan eteen tai kylkeen;51;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;jäinen;päivänvalo;?8;pilvipouta;80;;kestopäällyste;II;Yhdystie;Ei tasoristeystä;false;329;28;95;40;8;
612066;Kunta;;;;;;225952;6822250;Varsinais-Suomen ELY;Satakunta;Ulvila;SAMMONTIE 21;2022;3;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, märkä;päivänvalo;3;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612067;Väylävirasto;2560/2/5519;0;2560;2;5519;237804;6837189;Varsinais-Suomen ELY;Satakunta;Pori;LAVIANTIE 1275;2022;3;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;jäinen;päivänvalo;3;kirkas;80;;kestopäällyste;II;Yhdystie;Ei tasoristeystä;false;592;40;54;12;0;
612068;Väylävirasto;5/357/4601;0;5;357;4601;596650;7323774;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kuusamo;KEMIJÄRVENTIE;2022;3;muu onnettomuus;99;Ei henkilövahinkoja;2;muu onnettomuus;;true;false;ajorata;linjaonnettomuus;pe;ajourat paljaat;päivänvalo;?3;kirkas;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;89;57;
612069;Väylävirasto;4/103/844;2;4;103;844;392098;6680015;Uudenmaan ELY;Uusimaa;Helsinki;LAHDENVÄYLÄ;2022;3;peräänajo jarruttavaan ajoneuvoon;6;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, märkä;päivänvalo;?1;pilvipouta;100;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;84;67;
612070;Kunta;;;;;;535914;6974496;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;KULLERVONKATU;2022;3;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;2;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612071;Kunta;;;;;;630406;6944616;Pohjois-Savon ELY;Pohjois-Karjala;Liperi;MYLLÄRINTIE X SEULAPOLKU;2022;3;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;jäinen;päivänvalo;?3;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612072;Väylävirasto;428/7/4632;0;428;7;4632;462752;6837257;Keski-Suomen ELY;Keski-Suomi;Joutsa;PERTUNMAANTIE X MARJOTAIPALEENTIE;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;tasa-arvo;la;luminen;pimeä (valaisematon);?13;kirkas;60;;kestopäällyste;II;Seututie;Ei tasoristeystä;false;;;81;31;9;
612073;Kunta;;;;;;390978;6689178;Uudenmaan ELY;Uusimaa;Vantaa;KOIVUKYLÄNVÄYLÄ X EPINKOSKENTIE;2022;3;peräänajo käännyttäessä vasemmalle;12;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;la;paljas, märkä;päivänvalo;2;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612074;Kunta;;;;;;534253;6972530;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;TEHDASKATU X JYNKÄNKATU;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;la;jäinen;päivänvalo;?2;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612075;Väylävirasto;24/2/1360;0;24;2;1360;428526;6765884;Uudenmaan ELY;Päijät-Häme;Lahti;VÄÄKSYNTIE X MERRASOJANTIE;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;la;jäinen;päivänvalo;1;kirkas;60;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;71;51;
612076;Kunta;;;;;;393342;6689114;Uudenmaan ELY;Uusimaa;Vantaa;PEIJAKSENTIE X REKOLANTIE;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;la;jäinen;päivänvalo;2;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612077;Väylävirasto;189/5/1286;0;189;5;1286;219610;6712312;Varsinais-Suomen ELY;Varsinais-Suomi;Naantali;RYMÄTTYLÄNTIE;2022;3;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;2;kirkas;80;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;3 244;191;99;46;27;
612078;Väylävirasto;410/2/2251;0;410;2;2251;441620;6811770;Uudenmaan ELY;Päijät-Häme;Sysmä;NUORAMOISTENTIE X KOIVULANTIE;2022;3;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;jäinen;pimeä (valaisematon);?6;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;854;83;100;80;30;
612079;Kunta;;;;;;370692;6669108;Uudenmaan ELY;Uusimaa;Espoo;SOUKANKUJA 10;2022;3;muu onnettomuus;99;Ei henkilövahinkoja;3;muu onnettomuus;;false;false;muu;linjaonnettomuus;la;jäinen;tie valaistu;?9;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;;;;;;;
612080;Kunta;;;;;;315228;6776020;Pirkanmaan ELY;Pirkanmaa;Urjala;NIITTYTIE 7;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;3;muu onnettomuus;;false;false;pysäköintialue tai piha;linjaonnettomuus;la;paljas, kuiva;tie valaistu;?14;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612081;Kunta;;;;;;222964;6827784;Varsinais-Suomen ELY;Satakunta;Pori;LiisankatuxAntinkatu;2022;3;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;la;;pimeä (valaisematon);1;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612082;Väylävirasto;492/2/4489;0;492;2;4489;663021;6928225;Pohjois-Savon ELY;Pohjois-Karjala;Joensuu;KIIHTELYSTIE;2022;3;muu kohtaamisonnettomuus, ei kääntymistä;29;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;jäinen;pimeä (valaisematon);?6;pilvipouta;80;;kestopäällyste;II;Seututie;Ei tasoristeystä;false;;;95;35;6;
612083;Väylävirasto;130/10/2587;0;130;10;2587;376253;6736319;Uudenmaan ELY;Kanta-Häme;Riihimäki;HÄMEENLINNANTIE;2022;3;suistuminen vas. vasemmalle kääntyvässä kaart.;85;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;jäinen;päivänvalo;1;kirkas;80;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;4 094;245;;;;
612084;Kunta;;;;;;332027;6905567;Pirkanmaan ELY;Pirkanmaa;Virrat;KEITURINTIE X MÄKITIE;2022;3;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;0;muu onnettomuus;;false;false;ajorata;tasa-arvo;la;jäinen;päivänvalo;1;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
612085;Väylävirasto;4/546/16096;0;4;546;16096;516714;7589206;Lapin ELY;Lappi;Inari;ROVANIEMENTIE X SAARISELÄNTIE;2022;3;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;;true;false;ajorata;kärkikolmio;la;jäinen;tie valaistu;?5;lumisade;80;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;100;80;41;
612086;Kunta;;;;;;427543;6761713;Uudenmaan ELY;Päijät-Häme;Lahti;VAPAUDENKATU X VESIJÄRVENKATU;2022;3;muu jalankulkuonnettomuus suojatiellä;69;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;toiminnassa;false;false;suojatie;liikennevalot;la;paljas, kuiva;tie valaistu;?5;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
